sample_id,tic_id,label,n_sectors,flux_mean,flux_std,flux_median,flux_mad,flux_skew,flux_kurt,bls_period,bls_duration,bls_depth,bls_power,bls_snr,status,error
SAMPLE_000459,453387619,1,2,0.99954194,0.014219429,1.0,0.011621982,0.03582774,-0.9819207,5.831415707853926,0.3,0.013144468777827073,0.11748840042686412,3.8991568603738846,success,
SAMPLE_007025,161687209,0,4,1.002345,0.024550099,1.0,0.015131831,-1.0803255,18.687855,10.611555777888944,0.05,0.07776883652406105,0.43545541927004155,4.199607477930541,success,
SAMPLE_004101,463754499,1,3,1.0059496,0.05393905,1.0,0.054724902,0.17162968,-1.4173584,7.108054027013506,0.245,0.026969627988675977,0.5106073053609974,4.582199796001686,success,
SAMPLE_001109,237320326,1,3,0.9996994,0.0089860475,1.0,0.005579591,24.045135,3187.3997,1.7766383191595798,0.05,0.01035813085113614,0.15728842235309268,13.544341529099597,success,
SAMPLE_000205,232976128,1,9,0.995318,0.013594645,1.0,0.011478007,-0.3021555,-1.2919949,14.49224612306153,0.3,0.01678770205870536,0.1826238573868854,9.102082032873826,success,
SAMPLE_002942,431981595,1,2,0.9928608,0.016473271,1.0,0.013604701,-0.16494337,-1.5984248,7.311155577788894,0.3,0.011190769101871816,0.07088205520973746,5.540501455210093,success,
SAMPLE_007093,37084932,0,1,0.99993736,0.0011274847,1.0,0.00063169,-1.2778188,5.368059,6.600300150075038,0.16,0.0037105318074448297,0.003173534670780783,7.33206901127198,success,
SAMPLE_002989,176442805,1,2,0.99993014,0.0044040456,1.0,0.002957821,-0.103860945,0.07029295,3.6335667833916956,0.19,0.0038527303603627613,0.012082634420944033,13.910005711065574,success,
SAMPLE_006548,229091748,0,1,0.99999183,0.0047010793,1.0,0.003143847,-0.01466425,0.11103177,0.9134567283641821,0.05,0.00154244336669344,0.0009944769834928562,6.302505876875218,success,
SAMPLE_006168,17005768,0,3,0.999911,0.0018139905,1.0,0.0011923611,-0.8086908,2.8838496,10.263381690845423,0.135,0.004151509735232999,0.004084702840371044,9.748914756822375,success,
SAMPLE_006683,141616639,0,2,0.9992482,0.009714752,0.99999994,0.008900315,-0.0074824817,-1.4025601,14.47048524262131,0.3,0.010008825458865582,0.02163814280626374,3.1967975919214946,success,
SAMPLE_006255,121966220,0,3,0.9844932,0.033173103,1.0,0.017465949,-0.39643988,-1.6880717,13.462231115557778,0.3,0.05022797841348624,0.5449355601492181,5.367209620389964,success,
SAMPLE_001076,283307274,1,4,1.0026121,0.009180379,1.0,0.008528084,0.05659954,-1.5283935,13.708854427213605,0.3,0.00913883402718882,0.035871104428208574,4.882015304508388,success,
SAMPLE_003091,371676181,1,2,1.0191823,0.031684674,1.0,0.014150262,0.30931973,-1.7343808,7.195097548774387,0.3,0.023811594370666687,0.262233812243839,3.9225799119151388,success,
SAMPLE_006035,15247229,0,1,0.99996954,0.0017948044,0.99999994,0.0012257397,-0.10371205,0.12257171,8.508004002001,0.105,0.0033001637504597807,0.001236137668512835,9.399292732314404,success,
SAMPLE_000676,219436394,1,11,1.0067762,0.017892413,1.0,0.013617635,0.44778773,-0.42156768,14.789644822411205,0.3,0.013656191121699366,0.22397635869880908,8.101257582471316,success,
SAMPLE_002657,19117967,1,1,1.0000341,0.0034508447,1.0,0.0023415089,0.012407978,0.014462948,8.449974987493746,0.16,0.0025473207182111057,0.0011193253901462513,5.780059993591699,success,
SAMPLE_000583,230982885,1,5,0.99987406,0.0041195983,1.0,0.0022714138,-0.8236781,2.4899154,2.088544272136068,0.215,0.004450662193429123,0.231599742180546,16.093232014038303,success,
SAMPLE_006118,357972447,0,1,1.0000132,0.0012534164,1.0,0.00085166097,0.032995474,0.031476974,0.6740870435217609,0.05,0.0003316643607628632,7.722087623656754e-05,10.887408895479458,success,
SAMPLE_006004,110428269,0,5,0.99639493,0.012603967,1.0,0.010888755,-0.39204744,-1.1226895,14.260130065032516,0.3,0.01393885122255011,0.0831567934170775,7.4427783271691865,success,
SAMPLE_001568,13533330,1,2,0.9992426,0.013106397,1.0,0.012712002,-0.11777754,-1.3781259,5.359929964982491,0.3,0.010891509046890992,0.10966878413496094,5.5318072741636595,success,
SAMPLE_006604,253030300,0,2,0.9995163,0.0065516722,0.99999994,0.004435301,-0.22534792,-0.25913477,2.1900950475237617,0.3,0.006972855543950242,0.08088055846561285,8.990325425740581,success,
SAMPLE_006818,75427473,0,2,0.9986521,0.0032639422,1.0,0.0031692386,-0.0063867522,-1.8452166,14.129564782391196,0.3,0.0033009559091460383,0.002353602941451248,2.7935089448824915,success,
SAMPLE_007117,317951248,0,1,1.0000162,0.0011666432,1.0,0.0007710457,0.011413602,0.26768827,3.4449724862431212,0.08,0.0014581528717733075,0.0004900913583147014,11.181623491048851,success,
SAMPLE_007014,156991337,0,3,1.0012808,0.0078275595,1.0,0.0057162046,0.4851931,-0.51993513,3.7858929464732367,0.3,0.009992857803384842,0.18468590449199893,9.033491883925315,success,
SAMPLE_006860,219466803,0,3,1.0046825,0.01753171,0.99999994,0.012417674,0.41456637,-1.1378686,12.461230615307654,0.3,0.013162741756792634,0.0934725672149687,3.2040145048450244,success,
SAMPLE_001917,125424836,1,2,0.99631655,0.009556182,1.0,0.0067736506,-0.38001233,-1.1902903,14.223861930965482,0.215,0.013826393708929312,0.02953563568262245,5.285204908713196,success,
SAMPLE_006437,302766000,0,1,1.0000578,0.00555579,1.0,0.0035820305,0.5091414,4.0592546,11.010505252626313,0.27,0.005880709596143388,0.003977015715729886,2.3154297855617343,success,
SAMPLE_006621,337274055,0,2,0.9969182,0.019376684,1.0,0.017600536,-0.06206318,-1.3905085,6.752626313156578,0.3,0.015631162879366885,0.1167912949155001,3.823792918830131,success,
SAMPLE_003068,313675203,1,3,0.99993324,0.0022414294,1.0,0.0014309883,0.078677766,0.27211308,14.956478239119559,0.215,0.0033592054136576573,0.0018280502838057997,7.7957401539587465,success,
SAMPLE_000460,230377505,1,46,1.0026534,0.0133313555,0.99999994,0.0074830055,0.67222226,0.24852014,12.983491745872936,0.3,0.006417136538307321,0.42447974304898256,7.639155860056142,success,
SAMPLE_003062,334632624,1,6,0.99777466,0.0045009106,1.0,0.0040275156,-0.04111391,-1.7923768,12.802151075537768,0.3,0.004173079628440058,0.041403196249054114,5.0491047875795045,success,
SAMPLE_003138,336399144,1,2,0.9873379,0.023143025,1.0,0.016257644,-0.14298287,-1.745923,13.208354177088545,0.215,0.026097279680540264,0.10624660904899699,3.211612598261284,success,
SAMPLE_001194,244161191,1,4,1.0113261,0.04048478,1.0,0.020518601,0.7661386,-0.21211004,14.659079539769884,0.215,0.032829317040763986,1.1682962381814885,5.546133119150023,success,
SAMPLE_006579,29117085,0,1,0.9993042,0.008443483,1.0,0.002358079,-9.861735,121.88035,13.222861430715357,0.135,0.09374919006681073,0.43944553190915026,2.6961975718917,success,
SAMPLE_006752,365639282,0,2,0.9968475,0.016478503,1.0,0.014207125,-0.14265744,-1.2238193,14.36168084042021,0.3,0.01907821824685129,0.07880132608422698,4.243007978881415,success,
SAMPLE_002690,349576261,1,47,1.0019368,0.011628974,1.0,0.0074208975,0.45207837,-0.24522614,3.80040020010005,0.3,0.004107304776482885,1.492197910863577,16.961482937636035,success,
SAMPLE_007115,108835813,0,1,1.0000079,0.00128833,1.0,0.00086295605,0.09445698,0.1651814,2.132066033016508,0.3,0.0007850893591861774,0.0007963439700643127,6.881815853669167,success,
SAMPLE_005948,169904935,0,2,1.000039,0.0016295635,1.0,0.0009921789,0.09572574,1.2104034,4.5475237618809405,0.105,0.0029630973079149414,0.0138986539737215,11.343787676068166,success,
SAMPLE_000391,266500992,1,2,0.99969226,0.0021383632,1.0,0.0016214848,-0.26579067,-0.72059727,12.947223611805903,0.3,0.002231661599252241,0.001573779063970354,4.277376764280067,success,
SAMPLE_006969,46772529,0,1,0.9997564,0.0063901693,0.99999994,0.0037930906,-1.2580273,6.72396,10.633316658329164,0.105,0.034243500143713315,0.08853260630798329,7.5852825562391875,success,
SAMPLE_004014,426448042,1,2,0.9999714,0.008426316,1.0,0.0056658983,-0.06848051,0.1458621,6.752626313156578,0.135,0.01150793730167311,0.051516289545364115,13.268030345607063,success,
SAMPLE_006079,233390838,0,13,0.9988833,0.0129628265,1.0,0.012141705,-0.31954238,-1.1808345,14.40520260130065,0.3,0.005961278132277759,0.0623849173014898,5.943596977978425,success,
SAMPLE_000187,236445129,1,3,0.9989004,0.009107452,1.0,0.007621467,-0.36148292,-0.56305957,0.9714857428714356,0.19,0.005274061199264969,0.12671451944627948,15.084634631530417,success,
SAMPLE_006526,67247610,0,3,1.0023906,0.05170237,1.0,0.044776767,0.040024456,-0.98801756,12.113056528264131,0.3,0.04510377293957682,1.0985491800278473,4.255733674829916,success,
SAMPLE_004375,355418639,1,2,1.0133709,0.020793276,1.0,0.011228472,0.14487447,-1.8403695,10.408454227113557,0.3,0.019784510379711982,0.1268222997126377,3.001119921100002,success,
SAMPLE_001125,284679064,1,4,1.001311,0.013799483,1.0,0.01182428,0.061492205,-1.0857217,12.787643821910955,0.3,0.012322957311497034,0.08200184952652823,4.488315633111495,success,
SAMPLE_006453,334911765,0,1,1.0000122,0.002941645,1.0,0.0019810796,0.055309914,0.038833857,8.326663331665833,0.3,0.003492820767007374,0.004172330543369789,2.461155178695587,success,
SAMPLE_006431,91869778,0,2,1.0014448,0.005913072,1.0,0.0052405596,0.04106156,-1.161218,12.46848424212106,0.105,0.016567237883497368,0.010429988101358832,2.98332163649077,success,
SAMPLE_006995,341297143,0,2,1.0008727,0.005516143,1.0,0.004329145,0.21203555,-0.8967495,3.771385692846423,0.3,0.0031082958330113904,0.012231462779663223,3.5967938863425477,success,
SAMPLE_000283,375506058,1,15,1.0016786,0.01210139,1.0,0.009591818,-0.03973665,-0.7433002,14.956478239119559,0.3,0.005878235301928425,0.264611853728126,7.276404848771754,success,
SAMPLE_005932,325670253,1,1,0.9996636,0.007002207,1.0,0.0044929385,-0.29241478,0.44234967,3.3796898449224613,0.105,0.013650495423196594,0.035217508781456415,10.976499982620464,success,
SAMPLE_001196,317417916,1,1,1.0000664,0.006517388,1.0,0.0043202043,0.12012733,0.3875203,2.763131565782891,0.05,0.00693180213751338,0.006919182845803448,14.682163173251398,success,
SAMPLE_002662,145249556,1,4,0.99591666,0.0206532,0.99999994,0.017209083,-0.18466218,-1.2046363,6.875937968984492,0.3,0.008284240215027215,0.09896249302587533,6.2880366315508285,success,
SAMPLE_004809,382521776,1,2,0.9999085,0.005829191,1.0,0.0038138926,-0.15918699,0.19737315,4.395197598799399,0.105,0.006103241898756139,0.014061709532211496,9.068620644722555,success,
SAMPLE_001675,432114158,1,2,1.0011094,0.008543209,1.0,0.0064951777,0.15580624,-0.69119096,10.140070035017509,0.3,0.008281929535658964,0.022326161149343406,3.708593891714235,success,
SAMPLE_003422,20096620,1,1,0.99979705,0.0015963953,1.0,0.0006660819,-2.464197,8.936975,2.9154577288644323,0.105,0.006705243079213397,0.013465605283026077,13.906428164435876,success,
SAMPLE_003670,160165689,1,6,1.0073924,0.0297736,1.0,0.016232312,0.7297741,-0.09246516,12.541020510255127,0.3,0.02436127669229548,0.46201779791817377,5.597085652548622,success,
SAMPLE_000950,150437346,1,27,0.9992869,0.015147556,1.0,0.010876298,-0.15069787,-0.4856696,13.665332666333166,0.3,0.005654154647189484,0.11424288237108413,7.02128950408014,success,
SAMPLE_006467,383531859,0,1,1.0000204,0.0010323095,1.0,0.0006661415,0.08483238,0.6691122,5.686343171585793,0.135,0.0013734787018589902,0.00036691330829752,3.091733626305776,success,
SAMPLE_002841,56662591,1,6,1.0001912,0.0021975196,1.0,0.0014202595,0.319916,-0.10663724,14.274637318659328,0.3,0.0011944633892604023,0.0028841605465149893,8.05311904609125,success,
SAMPLE_000490,9348006,1,2,0.99982977,0.0058272774,1.0,0.0051965714,0.037119105,-1.1372467,14.912956478239119,0.3,0.008127553174932833,0.013938052448997124,4.7690543712794,success,
SAMPLE_003237,5882269,1,5,0.99952465,0.0114872325,1.0,0.0071682036,-0.19494116,0.03170538,4.41695847923962,0.3,0.004635382425637959,0.10671404435679717,2.7970911564062897,success,
SAMPLE_005998,269450900,0,2,0.99542296,0.0057059214,1.0,0.0012294054,-0.20631239,-1.8942007,14.180340170085042,0.3,0.007232554194316573,0.01129892547752487,4.858161252109792,success,
SAMPLE_007101,438295981,0,4,0.99835473,0.0043595713,1.0,0.002270788,-0.72322613,-0.9654987,13.527513756878438,0.3,0.006651980844990376,0.008871894257004836,7.304370206314578,success,
SAMPLE_003759,272366748,1,6,1.0008336,0.10052933,1.0,0.08798623,-0.0091125425,-1.0425023,14.49224612306153,0.3,0.040827120634688484,1.6285161423950598,4.169582307203645,success,
SAMPLE_005005,301247383,1,1,0.9999564,0.008980105,1.0,0.005671501,-0.41226467,2.63035,12.200100050025013,0.135,0.03547701646223567,0.050344747882469634,3.068567762783285,success,
SAMPLE_002656,50575306,1,1,1.0000005,0.008796108,1.0,0.005878538,-0.010582771,0.08375478,1.718609304652326,0.135,0.006311215453472438,0.030789703506615414,12.900216124644425,success,
SAMPLE_002855,268604331,1,11,0.9993424,0.057505753,1.0,0.038251758,-0.025385693,-0.4420066,13.752376188094047,0.3,0.035268935379921464,5.512955062156193,6.046743825501811,success,
SAMPLE_007120,54390047,0,1,1.0000237,0.00093434704,1.0,0.0006195903,0.16606377,0.33914638,0.9424712356178089,0.05,0.0003435382541896394,5.470158962448686e-05,16.45172939908538,success,
SAMPLE_006456,141663464,0,1,0.99985856,0.0009091488,1.0,0.0004503727,-1.5231211,3.1759772,1.7621310655327664,0.135,0.0024643337482141174,0.004411991507609485,12.628808713501519,success,
SAMPLE_001070,80711765,1,6,0.99978864,0.009508747,1.0,0.005936146,-0.095806204,-0.3208003,4.873936968484242,0.27,0.005296279782994893,0.08162718646070286,10.820708812807936,success,
SAMPLE_004620,276250096,1,2,0.991808,0.012158894,1.0,0.0072857738,-0.03346313,-1.9218246,12.95447723861931,0.215,0.012618820755075724,0.024840603410801857,2.5629245895440573,success,
SAMPLE_006982,41422753,0,3,1.0180107,0.045964975,1.0,0.020146728,0.7496859,-1.1299862,12.011505752876438,0.3,0.028306736314741142,0.5192238158734006,2.5868301064693684,success,
SAMPLE_004468,220460087,1,13,0.9866111,0.03504813,1.0,0.017580748,-0.8619575,-0.50295544,13.505752876438219,0.3,0.04680408068512689,1.5257682012551779,13.591597771588578,success,
SAMPLE_006286,86280613,0,2,1.0050539,0.0070667868,1.0,0.0020828247,0.27282062,-1.8519102,12.055027513756878,0.3,0.00629426911833675,0.012816365977964428,3.0101893967890057,success,
SAMPLE_003575,378390325,1,6,1.0062267,0.010273064,1.0,0.003373146,0.46694568,-1.6420385,6.41895947973987,0.3,0.0039022651182352903,0.14256908895867396,4.322604159788081,success,
SAMPLE_006542,271167979,0,3,0.996303,0.01420466,1.0,0.008982718,-0.6241095,-0.43936634,15.0,0.3,0.014526646780507638,0.05201728453800852,10.031541380582198,success,
SAMPLE_001845,468832904,1,6,1.0053462,0.029969782,1.0,0.023755789,0.2077776,-0.9696462,14.767883941970984,0.3,0.020481010282573767,0.31712066733933864,7.6944031725609205,success,
SAMPLE_006596,435861696,0,1,1.0002557,0.015388377,1.0,0.01074779,-0.45642635,1.3682804,5.6935967983991995,0.08,0.047269809539797356,0.32175862472573524,7.374385055231876,success,
SAMPLE_007007,445822015,0,2,1.0000408,0.0035365704,1.0,0.0029420257,0.023206405,-0.942991,14.818659329664833,0.3,0.0038568900244432074,0.003205691942369973,3.6011145831239073,success,
SAMPLE_002248,320541238,1,1,0.99995553,0.008185251,1.0,0.005369127,0.1603452,1.3809185,2.9299649824912457,0.19,0.009708515833818546,0.044959768414756095,11.183256311497175,success,
SAMPLE_007053,189013222,0,1,1.0000339,0.0039374908,1.0,0.0026775599,0.07650413,0.117176294,12.062281140570285,0.3,0.006165171459950469,0.008210017252206964,2.354341385826766,success,
SAMPLE_006313,457939414,0,3,1.0001404,0.007627175,1.0,0.0062770247,-0.028396985,-0.8100877,1.892696348174087,0.3,0.006655310370003091,0.1841709431514119,11.534606341645159,success,
SAMPLE_002792,137899948,1,8,1.0039257,0.076190725,1.0,0.055947542,0.09303484,-0.4517815,14.57928964482241,0.3,0.031284988194855236,1.1916287171338418,7.808268591716568,success,
SAMPLE_006088,186000935,0,2,1.0031687,0.0056631393,1.0,0.0046625733,0.031178778,-1.8593138,14.136818409204603,0.3,0.006019231588693887,0.007825928166359353,3.4052327340656303,success,
SAMPLE_002619,342314656,1,10,0.99886733,0.016928025,1.0,0.0058870316,-0.6711784,1.3260412,13.846673336668333,0.3,0.007617510224468755,0.07673999602129927,5.598071485116739,success,
SAMPLE_003987,860207014,1,6,0.92728657,0.1212535,1.0,0.008308291,-0.9430284,-1.1025568,14.202101050525263,0.3,0.05914835847385781,2.9475101013030494,5.246252076850026,success,
SAMPLE_006664,1101909431,0,2,0.99993247,0.011684165,1.0,0.0068572164,-0.6073443,9.99553,10.51000500250125,0.245,0.03633405866200392,0.1161744160591469,3.7433330443685504,success,
SAMPLE_006269,96291218,0,3,1.0008308,0.0035579808,1.0,0.0027300715,0.28352615,-1.1106217,13.67983991995998,0.3,0.002809862899566531,0.003367358037874724,3.8630404325248153,success,
SAMPLE_005141,253054954,1,1,0.99988955,0.00635352,1.0,0.0042455792,-0.03533998,0.06037593,4.48224112056028,0.3,0.0026839848733955997,0.0031012250516653577,2.1910222642642267,success,
SAMPLE_006697,424747720,0,2,1.020036,0.03427155,1.0,0.016159564,0.3063157,-1.6760587,11.416708354177088,0.3,0.02929293882564813,0.278016709873985,2.7194957430620916,success,
SAMPLE_001053,233688779,1,48,1.0048597,0.012297818,1.0,0.0075897574,0.7362062,-0.32997608,7.079039519759879,0.3,0.0022379522858083974,0.21370471816935963,7.271453920754297,success,
SAMPLE_000627,230387153,1,54,1.0002451,0.017065218,1.0,0.012982726,0.19901776,-0.64470124,13.005252626313156,0.3,0.005808414490245805,0.5552547191798068,4.43923884897611,success,
SAMPLE_003364,277697921,1,3,0.9973453,0.0084046535,1.0,0.005743265,-0.4137672,-1.031217,14.717108554277138,0.3,0.01064459670755314,0.024474406838353446,5.083070159343558,success,
SAMPLE_006775,268439377,0,2,1.000148,0.0111044245,1.0,0.0085345805,0.023607548,-0.6214516,14.231115557778889,0.245,0.007723816164193301,0.015988166085051995,4.117950692674118,success,
SAMPLE_006414,142087638,0,29,1.0026336,0.010340785,1.0,0.007248938,0.6058109,-0.406806,14.368934467233617,0.3,0.00455357712047968,0.08663109986602782,7.961078155841432,success,
SAMPLE_006514,58046864,0,2,1.0001087,0.021863837,1.0,0.013795853,0.32730898,3.2377667,2.3569284642321158,0.16,0.018227193421983933,0.3518321842649168,10.169313976210926,success,
SAMPLE_000313,15692883,1,4,1.0056982,0.009476128,1.0,0.0054781437,0.1823635,-1.7684143,6.564032016008004,0.3,0.007175754169293205,0.2129428827827117,4.249850517109924,success,
SAMPLE_003927,369062542,1,1,0.999885,0.007351599,1.0,0.0049536824,-0.05985809,0.02484417,5.048024012006003,0.16,0.008238102621106521,0.014150130804941423,9.120978740852562,success,
SAMPLE_004416,255560319,1,39,0.9971953,0.011283926,1.0,0.0031542778,-1.1848265,1.1983094,14.136818409204603,0.3,0.00381974251323623,0.1994731029469904,8.802821576860543,success,
SAMPLE_006481,201233610,0,4,1.0000889,0.0067651314,1.0,0.00446862,-0.0005192673,0.29572082,12.729614807403701,0.16,0.00854139973219942,0.01670681164921454,8.775542829476878,success,
SAMPLE_006955,437740083,0,1,1.0002038,0.004983119,1.0,0.0032040477,0.29358315,-0.008553743,7.18784392196098,0.3,0.007340871527565868,0.017459839910089626,2.632455389721425,success,
SAMPLE_004442,286951368,1,2,0.9859266,0.023155404,1.0,0.011615634,-0.24325483,-1.7719032,12.461230615307654,0.3,0.02830382759782354,0.25114693687147405,4.013450405221178,success,
SAMPLE_006432,686072378,0,2,0.995719,0.11658408,1.0,0.07240009,-0.66585493,2.1930366,1.9434717358679339,0.05,0.23082360616401768,23.016760054226584,25.553237619828547,success,
SAMPLE_006631,310267134,0,1,1.0000355,0.013544823,1.0,0.009080529,0.011424266,0.040544033,0.5435217608804402,0.05,0.003459595306260773,0.008737223768664147,17.85708092431994,success,
SAMPLE_005978,54044474,0,1,0.99990255,0.0024690682,1.0,0.0016561747,-0.32679972,0.17711806,3.706103051525763,0.16,0.005118349683430124,0.008985743694281153,6.235577872614948,success,
SAMPLE_006733,118308828,0,5,0.9984781,0.008160103,1.0,0.0052139163,-0.5599078,-0.33079267,12.852926463231615,0.3,0.0049789349022101885,0.015691938817362812,7.040151628292008,success,
SAMPLE_006140,354594208,0,2,0.9950562,0.006978894,1.0,0.0018648505,-0.3232082,-1.8305057,11.075787893946973,0.215,0.00832197672118476,0.010734570964930861,3.5757465729311457,success,
SAMPLE_001438,191496430,1,2,0.99844,0.005738875,1.0,0.0048398077,-0.20567662,-1.2595406,3.0822911455727864,0.3,0.0022228816524092415,0.008222161526787753,6.909461457160866,success,
SAMPLE_003713,101569583,1,2,0.9994421,0.017043909,1.0,0.015412509,-0.00078254513,-1.3397104,0.9932466233116558,0.3,0.007404428969710907,0.23684645534757465,8.681708772946171,success,
SAMPLE_000592,371188886,1,11,1.0008227,0.0063183866,1.0,0.0045821667,0.46105868,-0.35705256,13.135817908954477,0.3,0.00412088367085917,0.06734935171923737,4.258616716532651,success,
SAMPLE_002415,468396217,1,5,1.0095222,0.03292371,1.0,0.022493333,0.4998114,-1.0288451,12.620810405202601,0.3,0.027610809136739946,0.5630004829054784,5.904353155665889,success,
SAMPLE_001753,329691586,1,1,0.99996126,0.0054989867,1.0,0.0036819577,-0.07014966,0.032276392,8.283141570785393,0.3,0.00539072911135138,0.012553902872051576,3.0909075566183564,success,
SAMPLE_002253,318796593,1,1,0.9991674,0.0061686053,1.0,0.0029770732,-1.4865646,3.5273113,1.6025512756378189,0.105,0.017786043953136835,0.16165145670598974,18.33225776712992,success,
SAMPLE_006408,437893926,0,2,1.0001625,0.007168679,1.0,0.0053758025,0.043708224,-0.5112436,3.84392196098049,0.19,0.005686516408340149,0.022085808232965753,6.4034783942454405,success,
